Hidden Layers: [4, 8], Activation: sigmoid, Epochs: 250, LR: 10, Batch Size: 512, Test Loss: 2.2779
Hidden Layers: [4, 8], Activation: relu, Epochs: 250, LR: 0.001, Batch Size: 512, Test Loss: 0.6594
Hidden Layers: [4, 8], Activation: relu, Epochs: 250, LR: 0.0001, Batch Size: 16, Test Loss: 0.6798
Hidden Layers: [4, 8], Activation: relu, Epochs: 250, LR: 0.0001, Batch Size: 32, Test Loss: 0.6767
Hidden Layers: [4, 8], Activation: relu, Epochs: 250, LR: 0.0001, Batch Size: 64, Test Loss: 0.6686
Hidden Layers: [4, 8], Activation: relu, Epochs: 250, LR: 0.0001, Batch Size: 128, Test Loss: 0.7070
Hidden Layers: [4, 8], Activation: relu, Epochs: 250, LR: 0.0001, Batch Size: 256, Test Loss: 0.7292
Hidden Layers: [4, 8], Activation: relu, Epochs: 250, LR: 0.0001, Batch Size: 512, Test Loss: 0.7678
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 10, Batch Size: 16, Test Loss: 1.9938
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 10, Batch Size: 32, Test Loss: 1.0009
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 10, Batch Size: 64, Test Loss: 1.0196
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 10, Batch Size: 128, Test Loss: 5.5368
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 10, Batch Size: 256, Test Loss: 1.7244
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 10, Batch Size: 512, Test Loss: 97.3975
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 1, Batch Size: 16, Test Loss: 1.0030
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 1, Batch Size: 32, Test Loss: 1.0002
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 1, Batch Size: 64, Test Loss: 0.9941
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 1, Batch Size: 128, Test Loss: 0.8299
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 1, Batch Size: 256, Test Loss: 0.9254
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 1, Batch Size: 512, Test Loss: 1.6850
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.1, Batch Size: 16, Test Loss: 0.7531
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.1, Batch Size: 32, Test Loss: 0.7717
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.1, Batch Size: 64, Test Loss: 0.7469
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.1, Batch Size: 128, Test Loss: 0.7534
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.1, Batch Size: 256, Test Loss: 0.7679
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.1, Batch Size: 512, Test Loss: 0.9190
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.01, Batch Size: 16, Test Loss: 0.7114
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.01, Batch Size: 32, Test Loss: 0.7672
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.01, Batch Size: 64, Test Loss: 0.8039
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.01, Batch Size: 128, Test Loss: 0.9725
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.01, Batch Size: 256, Test Loss: 0.9849
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.01, Batch Size: 512, Test Loss: 0.9970
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.001, Batch Size: 16, Test Loss: 0.9741
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.001, Batch Size: 32, Test Loss: 0.9958
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.001, Batch Size: 64, Test Loss: 0.9840
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.001, Batch Size: 128, Test Loss: 1.0703
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.001, Batch Size: 256, Test Loss: 1.1189
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.001, Batch Size: 512, Test Loss: 1.0129
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.0001, Batch Size: 16, Test Loss: 1.0330
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.0001, Batch Size: 32, Test Loss: 1.0794
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.0001, Batch Size: 64, Test Loss: 1.0858
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.0001, Batch Size: 128, Test Loss: 1.0003
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.0001, Batch Size: 256, Test Loss: 1.0280
Hidden Layers: [4, 8], Activation: softmax, Epochs: 1, LR: 0.0001, Batch Size: 512, Test Loss: 0.9997
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 10, Batch Size: 16, Test Loss: 1.0468
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 10, Batch Size: 32, Test Loss: 1.5792
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 10, Batch Size: 64, Test Loss: 3.3063
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 10, Batch Size: 128, Test Loss: 1.0458
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 10, Batch Size: 256, Test Loss: 1.0239
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 10, Batch Size: 512, Test Loss: 1.0014
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 1, Batch Size: 16, Test Loss: 1.0436
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 1, Batch Size: 32, Test Loss: 1.0059
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 1, Batch Size: 64, Test Loss: 0.8529
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 1, Batch Size: 128, Test Loss: 1.0025
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 1, Batch Size: 256, Test Loss: 0.8379
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 1, Batch Size: 512, Test Loss: 0.8419
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.1, Batch Size: 16, Test Loss: 0.7659
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.1, Batch Size: 32, Test Loss: 0.7441
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.1, Batch Size: 64, Test Loss: 0.7268
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.1, Batch Size: 128, Test Loss: 0.6934
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.1, Batch Size: 256, Test Loss: 0.6977
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.1, Batch Size: 512, Test Loss: 0.7192
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.01, Batch Size: 16, Test Loss: 0.6815
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.01, Batch Size: 32, Test Loss: 0.6863
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.01, Batch Size: 64, Test Loss: 0.6692
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.01, Batch Size: 128, Test Loss: 0.6974
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.01, Batch Size: 256, Test Loss: 0.6932
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.01, Batch Size: 512, Test Loss: 0.8030
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.001, Batch Size: 16, Test Loss: 0.7229
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.001, Batch Size: 32, Test Loss: 0.7299
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.001, Batch Size: 64, Test Loss: 0.8316
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.001, Batch Size: 128, Test Loss: 0.9685
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.001, Batch Size: 256, Test Loss: 0.9895
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.001, Batch Size: 512, Test Loss: 1.0032
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.0001, Batch Size: 16, Test Loss: 0.9727
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.0001, Batch Size: 32, Test Loss: 1.0122
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.0001, Batch Size: 64, Test Loss: 0.9940
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.0001, Batch Size: 128, Test Loss: 1.0357
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.0001, Batch Size: 256, Test Loss: 1.0770
Hidden Layers: [4, 8], Activation: softmax, Epochs: 10, LR: 0.0001, Batch Size: 512, Test Loss: 1.1283
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 10, Batch Size: 16, Test Loss: 1.2255
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 10, Batch Size: 32, Test Loss: 2.6019
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 10, Batch Size: 64, Test Loss: 2.4314
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 10, Batch Size: 128, Test Loss: 1.0082
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 10, Batch Size: 256, Test Loss: 1.0048
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 10, Batch Size: 512, Test Loss: 0.9896
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 1, Batch Size: 16, Test Loss: 1.0374
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 1, Batch Size: 32, Test Loss: 1.0966
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 1, Batch Size: 64, Test Loss: 0.9283
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 1, Batch Size: 128, Test Loss: 0.9298
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 1, Batch Size: 256, Test Loss: 0.8395
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 1, Batch Size: 512, Test Loss: 1.0125
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.1, Batch Size: 16, Test Loss: 0.7608
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.1, Batch Size: 32, Test Loss: 0.7297
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.1, Batch Size: 64, Test Loss: 0.7130
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.1, Batch Size: 128, Test Loss: 0.7227
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.1, Batch Size: 256, Test Loss: 0.6736
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.1, Batch Size: 512, Test Loss: 0.6776
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.01, Batch Size: 16, Test Loss: 0.6720
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.01, Batch Size: 32, Test Loss: 0.6745
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.01, Batch Size: 64, Test Loss: 0.6923
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.01, Batch Size: 128, Test Loss: 0.6631
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.01, Batch Size: 256, Test Loss: 0.7119
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.01, Batch Size: 512, Test Loss: 0.7243
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.001, Batch Size: 16, Test Loss: 0.7172
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.001, Batch Size: 32, Test Loss: 0.6961
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.001, Batch Size: 64, Test Loss: 0.6907
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.001, Batch Size: 128, Test Loss: 0.7465
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.001, Batch Size: 256, Test Loss: 0.9397
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.001, Batch Size: 512, Test Loss: 0.9487
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.0001, Batch Size: 16, Test Loss: 0.9112
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.0001, Batch Size: 32, Test Loss: 0.9655
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.0001, Batch Size: 64, Test Loss: 0.9783
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.0001, Batch Size: 128, Test Loss: 1.0205
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.0001, Batch Size: 256, Test Loss: 0.9966
Hidden Layers: [4, 8], Activation: softmax, Epochs: 25, LR: 0.0001, Batch Size: 512, Test Loss: 0.9960
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 10, Batch Size: 16, Test Loss: 1.4173
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 10, Batch Size: 32, Test Loss: 2.6132
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 10, Batch Size: 64, Test Loss: 3.3087
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 10, Batch Size: 128, Test Loss: 1.5056
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 10, Batch Size: 256, Test Loss: 1.0079
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 10, Batch Size: 512, Test Loss: 1.0668
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 1, Batch Size: 16, Test Loss: 0.9938
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 1, Batch Size: 32, Test Loss: 1.0388
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 1, Batch Size: 64, Test Loss: 1.0406
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 1, Batch Size: 128, Test Loss: 1.0307
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 1, Batch Size: 256, Test Loss: 1.0700
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 1, Batch Size: 512, Test Loss: 0.9139
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.1, Batch Size: 16, Test Loss: 0.7607
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.1, Batch Size: 32, Test Loss: 0.7411
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.1, Batch Size: 64, Test Loss: 0.7226
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.1, Batch Size: 128, Test Loss: 0.6702
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.1, Batch Size: 256, Test Loss: 0.6710
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.1, Batch Size: 512, Test Loss: 0.6728
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.01, Batch Size: 16, Test Loss: 0.6649
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.01, Batch Size: 32, Test Loss: 0.6587
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.01, Batch Size: 64, Test Loss: 0.6516
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.01, Batch Size: 128, Test Loss: 0.6556
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.01, Batch Size: 256, Test Loss: 0.6651
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.01, Batch Size: 512, Test Loss: 0.6717
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.001, Batch Size: 16, Test Loss: 0.6725
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.001, Batch Size: 32, Test Loss: 0.6747
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.001, Batch Size: 64, Test Loss: 0.6785
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.001, Batch Size: 128, Test Loss: 0.6869
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.001, Batch Size: 256, Test Loss: 0.7283
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.001, Batch Size: 512, Test Loss: 0.9119
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.0001, Batch Size: 16, Test Loss: 0.7894
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.0001, Batch Size: 32, Test Loss: 0.8485
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.0001, Batch Size: 64, Test Loss: 0.9504
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.0001, Batch Size: 128, Test Loss: 0.9806
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.0001, Batch Size: 256, Test Loss: 0.9978
Hidden Layers: [4, 8], Activation: softmax, Epochs: 50, LR: 0.0001, Batch Size: 512, Test Loss: 0.9998
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 10, Batch Size: 16, Test Loss: 1.4070
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 10, Batch Size: 32, Test Loss: 1.0741
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 10, Batch Size: 64, Test Loss: 1.4777
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 10, Batch Size: 128, Test Loss: 1.4170
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 10, Batch Size: 256, Test Loss: 1.1948
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 10, Batch Size: 512, Test Loss: 1.0300
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 1, Batch Size: 16, Test Loss: 1.1109
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 1, Batch Size: 32, Test Loss: 1.0384
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 1, Batch Size: 64, Test Loss: 1.1075
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 1, Batch Size: 128, Test Loss: 1.0012
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 1, Batch Size: 256, Test Loss: 0.8233
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 1, Batch Size: 512, Test Loss: 0.7919
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.1, Batch Size: 16, Test Loss: 0.7942
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.1, Batch Size: 32, Test Loss: 0.7314
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.1, Batch Size: 64, Test Loss: 0.7381
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.1, Batch Size: 128, Test Loss: 0.7300
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.1, Batch Size: 256, Test Loss: 0.6791
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.1, Batch Size: 512, Test Loss: 0.6757
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.01, Batch Size: 16, Test Loss: 0.6648
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.01, Batch Size: 32, Test Loss: 0.6662
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.01, Batch Size: 64, Test Loss: 0.6479
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.01, Batch Size: 128, Test Loss: 0.6544
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.01, Batch Size: 256, Test Loss: 0.6574
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.01, Batch Size: 512, Test Loss: 0.6602
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.001, Batch Size: 16, Test Loss: 0.6908
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.001, Batch Size: 32, Test Loss: 0.6985
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.001, Batch Size: 64, Test Loss: 0.6591
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.001, Batch Size: 128, Test Loss: 0.6784
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.001, Batch Size: 256, Test Loss: 0.6774
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.001, Batch Size: 512, Test Loss: 0.7067
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.0001, Batch Size: 16, Test Loss: 0.7258
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.0001, Batch Size: 32, Test Loss: 0.7475
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.0001, Batch Size: 64, Test Loss: 0.8486
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.0001, Batch Size: 128, Test Loss: 0.9186
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.0001, Batch Size: 256, Test Loss: 0.9845
Hidden Layers: [4, 8], Activation: softmax, Epochs: 100, LR: 0.0001, Batch Size: 512, Test Loss: 0.9929
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 10, Batch Size: 16, Test Loss: 6.9372
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 10, Batch Size: 32, Test Loss: 1.3127
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 10, Batch Size: 64, Test Loss: 2.6897
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 10, Batch Size: 128, Test Loss: 2.6509
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 10, Batch Size: 256, Test Loss: 1.0014
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 10, Batch Size: 512, Test Loss: 1.1525
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 1, Batch Size: 16, Test Loss: 1.0186
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 1, Batch Size: 32, Test Loss: 1.1545
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 1, Batch Size: 64, Test Loss: 1.0035
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 1, Batch Size: 128, Test Loss: 1.0377
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 1, Batch Size: 256, Test Loss: 0.8405
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 1, Batch Size: 512, Test Loss: 0.8340
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.1, Batch Size: 16, Test Loss: 0.7714
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.1, Batch Size: 32, Test Loss: 0.7299
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.1, Batch Size: 64, Test Loss: 0.6828
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.1, Batch Size: 128, Test Loss: 0.6723
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.1, Batch Size: 256, Test Loss: 0.6906
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.1, Batch Size: 512, Test Loss: 0.6677
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.01, Batch Size: 16, Test Loss: 0.6599
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.01, Batch Size: 32, Test Loss: 0.6657
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.01, Batch Size: 64, Test Loss: 0.6466
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.01, Batch Size: 128, Test Loss: 0.6498
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.01, Batch Size: 256, Test Loss: 0.7049
Hidden Layers: [4, 8], Activation: softmax, Epochs: 250, LR: 0.01, Batch Size: 512, Test Loss: 0.6946
